Row ID,Order ID,Order Status,Order_Purchase_Date,Order_Delivered_Date,Order_Estimated_Delivery_Date),Ship Mode,VendorID,Customer ID,Segment,State,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,surcharge ,total cost
104,US-2015-156867,delivered,4/1/2018 0:00,43194,4/12/2018 0:00,Standard Class,VEN05,LC-16870,Consumer,Colorado,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-26.8758,0.5,398.6577
105,US-2015-156867,delivered,4/1/2018 0:00,43194,4/12/2018 0:00,Standard Class,VEN04,LC-16870,Consumer,Colorado,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385,0.5,159.29775
106,US-2015-156867,delivered,4/1/2018 0:00,43194,4/12/2018 0:00,Standard Class,VEN05,LC-16870,Consumer,Colorado,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.7,-25.8174,0.5,94.0491
107,CA-2017-119004,delivered,4/19/2017 0:00,42864,5/25/2017 0:00,Standard Class,VEN05,JM-15250,Consumer,North Carolina,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,17.6016,0.5,84.7656
108,CA-2017-119004,delivered,4/19/2017 0:00,42864,5/25/2017 0:00,Standard Class,VEN03,JM-15250,Consumer,North Carolina,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,2.0994,0.5,38.8389
109,CA-2017-119004,delivered,4/19/2017 0:00,42864,5/25/2017 0:00,Standard Class,VEN01,JM-15250,Consumer,North Carolina,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,1.0738,0.5,3.3453
110,CA-2015-129476,delivered,8/17/2017 0:00,42972,9/13/2017 0:00,Standard Class,VEN05,PA-19060,Home Office,Illinois,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,67.992,0.5,407.952
111,CA-2017-146780,delivered,8/16/2018 0:00,43339,9/21/2018 0:00,Standard Class,VEN04,CV-12805,Corporate,New York,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0,10.9096,0.5,46.5756
112,CA-2016-128867,delivered,7/1/2018 0:00,43291,7/26/2018 0:00,Standard Class,VEN03,CL-12565,Consumer,California,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0,22.788,0.5,79.758
113,CA-2016-128867,delivered,7/1/2018 0:00,43291,7/26/2018 0:00,Standard Class,VEN02,CL-12565,Consumer,California,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0,13.3476,0.5,20.8386
114,CA-2014-115259,delivered,2/22/2018 0:00,43187,3/19/2018 0:00,Second Class,VEN04,RC-19960,Consumer,Florida,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348,0,25.5612
115,CA-2014-115259,delivered,2/22/2018 0:00,43187,3/19/2018 0:00,Second Class,VEN03,RC-19960,Consumer,Florida,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652,0,3.068
116,CA-2014-115259,delivered,2/22/2018 0:00,43187,3/19/2018 0:00,Second Class,VEN02,RC-19960,Consumer,Florida,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,7.4925,0,16.4835
117,CA-2014-115259,delivered,2/22/2018 0:00,43187,3/19/2018 0:00,Second Class,VEN02,RC-19960,Consumer,Florida,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316,0,86.4324
118,CA-2015-110457,delivered,8/24/2018 0:00,43343,9/12/2018 0:00,Standard Class,VEN04,DK-13090,Consumer,Virginia,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0,165.3813,0.5,933.22305
119,US-2015-136476,delivered,8/11/2018 0:00,43332,8/28/2018 0:00,Standard Class,VEN02,GG-14650,Corporate,Tennessee,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,-115.7156,0.5,410.2644
120,CA-2016-103730,delivered,2/25/2018 0:00,43166,3/28/2018 0:00,First Class,VEN02,SC-20725,Consumer,Delaware,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0,18.3456,0.2,34.43328
121,CA-2016-103730,delivered,2/25/2018 0:00,43166,3/28/2018 0:00,First Class,VEN05,SC-20725,Consumer,Delaware,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0,13.878,0.2,20.3544
122,CA-2016-103730,delivered,2/25/2018 0:00,43166,3/28/2018 0:00,First Class,VEN04,SC-20725,Consumer,Delaware,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0,63.4368,0.2,195.74784
123,CA-2016-103730,delivered,2/25/2018 0:00,43166,3/28/2018 0:00,First Class,VEN05,SC-20725,Consumer,Delaware,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0,51.759,0.2,75.9132
124,CA-2016-103730,delivered,2/25/2018 0:00,43166,3/28/2018 0:00,First Class,VEN04,SC-20725,Consumer,Delaware,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0,19.7316,0.2,57.97008
125,US-2014-152030,delivered,7/11/2018 0:00,43294,7/23/2018 0:00,Second Class,VEN04,AD-10180,Home Office,Montana,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794,0,609.1374
126,US-2014-134614,delivered,7/31/2018 0:00,43318,8/14/2018 0:00,Standard Class,VEN01,PF-19165,Consumer,Illinois,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.682,0.5,1538.073
127,US-2017-107272,delivered,10/11/2017 0:00,43033,11/8/2017 0:00,Standard Class,VEN01,TS-21610,Consumer,Arizona,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308,0.5,6.3282
128,US-2017-107272,delivered,10/11/2017 0:00,43033,11/8/2017 0:00,Standard Class,VEN03,TS-21610,Consumer,Arizona,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499,0.5,320.2395
129,US-2016-125969,delivered,5/9/2018 0:00,43241,5/29/2018 0:00,Second Class,VEN01,LS-16975,Home Office,California,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,0,90.5842
130,US-2016-125969,delivered,5/9/2018 0:00,43241,5/29/2018 0:00,Second Class,VEN02,LS-16975,Home Office,California,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0,26.2416,0,212.3184
131,US-2017-164147,delivered,11/25/2017 0:00,43081,12/21/2017 0:00,First Class,VEN02,DW-13585,Corporate,Ohio,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994,0.2,86.3568
132,US-2017-164147,delivered,11/25/2017 0:00,43081,12/21/2017 0:00,First Class,VEN03,DW-13585,Corporate,Ohio,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364,0.2,58.728
133,US-2017-164147,delivered,11/25/2017 0:00,43081,12/21/2017 0:00,First Class,VEN01,DW-13585,Corporate,Ohio,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.9732,0.2,17.37936
134,CA-2016-145583,delivered,7/24/2018 0:00,43311,8/8/2018 0:00,Standard Class,VEN03,LC-16885,Consumer,California,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0,9.6192,0.5,15.6312
135,CA-2016-145583,delivered,7/24/2018 0:00,43311,8/8/2018 0:00,Standard Class,VEN02,LC-16885,Consumer,California,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0,16.6568,0.5,28.1748
136,CA-2016-145583,delivered,7/24/2018 0:00,43311,8/8/2018 0:00,Standard Class,VEN05,LC-16885,Consumer,California,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0,3.456,0.5,12.096
137,CA-2016-145583,delivered,7/24/2018 0:00,43311,8/8/2018 0:00,Standard Class,VEN03,LC-16885,Consumer,California,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0,1.9698,0.5,3.0753
138,CA-2016-145583,delivered,7/24/2018 0:00,43311,8/8/2018 0:00,Standard Class,VEN01,LC-16885,Consumer,California,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616,0.5,74.2716
139,CA-2016-145583,delivered,7/24/2018 0:00,43311,8/8/2018 0:00,Standard Class,VEN03,LC-16885,Consumer,California,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0,18.4464,0.5,71.1504
140,CA-2016-145583,delivered,7/24/2018 0:00,43311,8/8/2018 0:00,Standard Class,VEN03,LC-16885,Consumer,California,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,20.6976,0.5,33.6336
141,CA-2016-110366,delivered,5/8/2017 0:00,42874,5/19/2017 0:00,Second Class,VEN03,JD-15895,Corporate,New Jersey,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35,0,72.45
142,CA-2017-106180,delivered,3/29/2018 0:00,43199,4/25/2018 0:00,Standard Class,VEN05,SH-19975,Corporate,California,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0,2.3814,0.5,9.6579
143,CA-2017-106180,delivered,3/29/2018 0:00,43199,4/25/2018 0:00,Standard Class,VEN05,SH-19975,Corporate,California,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0,5.1042,0.5,8.6337
144,CA-2017-106180,delivered,3/29/2018 0:00,43199,4/25/2018 0:00,Standard Class,VEN01,SH-19975,Corporate,California,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0,68.976,0.5,112.086
145,CA-2017-155376,delivered,4/22/2018 0:00,43240,5/24/2018 0:00,Standard Class,VEN01,SG-20080,Consumer,Missouri,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0,218.2518,0.5,931.7673
146,CA-2015-110744,delivered,7/22/2018 0:00,43311,8/14/2018 0:00,Standard Class,VEN01,HA-14920,Consumer,California,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0,20.1579,0.5,977.65815
147,CA-2014-110072,delivered,8/14/2018 0:00,43333,8/30/2018 0:00,Standard Class,VEN02,MG-17680,Home Office,Ohio,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.9096,0.5,121.4676
148,CA-2016-114489,delivered,12/19/2017 0:00,43112,1/17/2018 0:00,Standard Class,VEN03,JE-16165,Corporate,Wisconsin,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0,103.8015,0.5,420.97275
149,CA-2016-114489,delivered,12/19/2017 0:00,43112,1/17/2018 0:00,Standard Class,VEN05,JE-16165,Corporate,Wisconsin,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,5.9988,0.5,215.9568
150,CA-2016-114489,delivered,12/19/2017 0:00,43112,1/17/2018 0:00,Standard Class,VEN04,JE-16165,Corporate,Wisconsin,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0,585.552,0.5,2049.432
151,CA-2016-114489,delivered,12/19/2017 0:00,43112,1/17/2018 0:00,Standard Class,VEN03,JE-16165,Corporate,Wisconsin,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0,80.6285,0.5,136.38225
152,CA-2016-158834,delivered,10/25/2017 0:00,43036,11/7/2017 0:00,First Class,VEN04,TW-21025,Home Office,Arizona,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766,0.2,168.1848
153,CA-2016-158834,delivered,10/25/2017 0:00,43036,11/7/2017 0:00,First Class,VEN02,TW-21025,Home Office,Arizona,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.2388,0.2,225.53424
154,CA-2015-124919,delivered,7/31/2017 0:00,42961,9/1/2017 0:00,First Class,VEN02,SP-20650,Corporate,California,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0,26.271,0.2,38.5308
155,CA-2015-124919,delivered,7/31/2017 0:00,42961,9/1/2017 0:00,First Class,VEN03,SP-20650,Corporate,California,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0,48.5392,0.2,68.37696
156,CA-2015-124919,delivered,7/31/2017 0:00,42961,9/1/2017 0:00,First Class,VEN04,SP-20650,Corporate,California,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0,21.0288,0.2,71.82144
157,CA-2015-118948,delivered,7/6/2018 0:00,43297,7/27/2018 0:00,Standard Class,VEN03,NK-18490,Home Office,Washington,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0,1.7901,0.5,7.25985
158,CA-2014-104269,delivered,10/24/2017 0:00,43040,11/14/2017 0:00,Second Class,VEN02,DB-13060,Consumer,Illinois,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764,0,406.0916
159,CA-2016-114104,delivered,6/12/2018 0:00,43273,7/5/2018 0:00,Standard Class,VEN01,NP-18670,Consumer,Oklahoma,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0,6.8714,0.5,11.6229
160,CA-2016-114104,delivered,6/12/2018 0:00,43273,7/5/2018 0:00,Standard Class,VEN03,NP-18670,Consumer,Oklahoma,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0,236.2325,0.5,1063.04625
161,CA-2016-162733,delivered,11/9/2017 0:00,43055,11/29/2017 0:00,First Class,VEN05,TT-21070,Consumer,California,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0,2.691,0.2,3.9468
162,CA-2015-119697,delivered,2/23/2017 0:00,42796,4/3/2017 0:00,Second Class,VEN05,EM-13960,Consumer,Pennsylvania,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596,0,53.0244
163,CA-2016-154508,delivered,6/17/2017 0:00,42912,7/11/2017 0:00,Standard Class,VEN01,RD-19900,Consumer,New Mexico,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,0,13.348,0.5,22.578
164,CA-2016-113817,delivered,5/29/2017 0:00,42898,6/29/2017 0:00,Standard Class,VEN05,MJ-17740,Consumer,Washington,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688,0.5,26.988
165,CA-2014-139892,delivered,5/24/2018 0:00,43255,7/5/2018 0:00,Standard Class,VEN01,BM-11140,Consumer,Texas,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324,0.5,10.8054
166,CA-2014-139892,delivered,5/24/2018 0:00,43255,7/5/2018 0:00,Standard Class,VEN04,BM-11140,Consumer,Texas,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-1359.992,0.5,14279.916
167,CA-2014-139892,delivered,5/24/2018 0:00,43255,7/5/2018 0:00,Standard Class,VEN04,BM-11140,Consumer,Texas,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.6347,0.5,501.84405
168,CA-2014-139892,delivered,5/24/2018 0:00,43255,7/5/2018 0:00,Standard Class,VEN03,BM-11140,Consumer,Texas,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.858,0.5,2647.377
169,CA-2014-139892,delivered,5/24/2018 0:00,43255,7/5/2018 0:00,Standard Class,VEN02,BM-11140,Consumer,Texas,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136,0.5,37.8756
170,CA-2014-139892,delivered,5/24/2018 0:00,43255,7/5/2018 0:00,Standard Class,VEN05,BM-11140,Consumer,Texas,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.849,0.5,947.7435
171,CA-2014-139892,delivered,5/24/2018 0:00,43255,7/5/2018 0:00,Standard Class,VEN02,BM-11140,Consumer,Texas,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985,0.5,202.46625
172,CA-2014-118962,delivered,6/3/2018 0:00,43256,6/28/2018 0:00,Standard Class,VEN05,CS-12130,Consumer,California,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,0,9.8418,0.5,16.6473
173,CA-2014-118962,delivered,6/3/2018 0:00,43256,6/28/2018 0:00,Standard Class,VEN05,CS-12130,Consumer,California,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0,53.2608,0.5,86.5488
174,CA-2014-118962,delivered,6/3/2018 0:00,43256,6/28/2018 0:00,Standard Class,VEN05,CS-12130,Consumer,California,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259,0.5,478.3275
175,US-2014-100853,shipped,6/8/2018 0:00,1/0/1900,6/28/2018 0:00,Standard Class,VEN05,JB-15400,Corporate,Florida,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,-131.12,0.5,275.352
176,US-2014-100853,shipped,6/8/2018 0:00,1/0/1900,6/28/2018 0:00,Standard Class,VEN02,JB-15400,Corporate,Florida,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552,0.5,20.412
177,US-2017-152366,delivered,5/14/2018 0:00,43243,6/14/2018 0:00,Second Class,VEN05,SJ-20500,Consumer,Texas,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16,0,340.424
178,US-2015-101511,shipped,11/24/2017 0:00,1/0/1900,12/8/2017 0:00,Second Class,VEN03,JE-15745,Consumer,Colorado,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372,0,408.1392
179,US-2015-101511,shipped,11/24/2017 0:00,1/0/1900,12/8/2017 0:00,Second Class,VEN05,JE-15745,Consumer,Colorado,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715,0,19.6515
180,CA-2015-137225,delivered,3/16/2018 0:00,43234,4/11/2018 0:00,Standard Class,VEN04,JK-15640,Home Office,New York,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0,1.4104,0.5,2.8044
181,CA-2014-166191,delivered,10/12/2017 0:00,43034,11/1/2017 0:00,Second Class,VEN05,DK-13150,Corporate,Illinois,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612,0,22.9548
182,CA-2014-166191,delivered,10/12/2017 0:00,43034,11/1/2017 0:00,Second Class,VEN05,DK-13150,Corporate,Illinois,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395,0,332.1045
183,CA-2014-158274,delivered,8/6/2018 0:00,43327,8/27/2018 0:00,Second Class,VEN05,RM-19675,Home Office,Louisiana,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,4,0,131.0296,0,372.9304
184,CA-2014-158274,delivered,8/6/2018 0:00,43327,8/27/2018 0:00,Second Class,VEN03,RM-19675,Home Office,Louisiana,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0,41.986,0,107.964
185,CA-2014-158274,delivered,8/6/2018 0:00,43327,8/27/2018 0:00,Second Class,VEN04,RM-19675,Home Office,Louisiana,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2,0,7.25,0,21.75
186,CA-2016-105018,delivered,6/16/2018 0:00,43272,6/29/2018 0:00,Standard Class,VEN05,SK-19990,Consumer,Connecticut,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0,3.4368,0.5,5.5848
187,CA-2014-123260,delivered,4/29/2017 0:00,42879,6/27/2017 0:00,Standard Class,VEN03,FM-14290,Home Office,California,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0,22.984,0.5,230.724
188,CA-2016-157000,delivered,2/17/2018 0:00,43171,3/22/2018 0:00,Standard Class,VEN03,AM-10360,Corporate,Texas,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224,0.5,50.2524
189,CA-2016-157000,delivered,2/17/2018 0:00,43171,3/22/2018 0:00,Standard Class,VEN05,AM-10360,Corporate,Texas,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255,0.5,20.6415
190,CA-2015-102281,delivered,8/1/2018 0:00,43322,8/24/2018 0:00,First Class,VEN02,MP-17470,Home Office,New York,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,112.392,0.2,944.0928
191,CA-2015-102281,delivered,8/1/2018 0:00,43322,8/24/2018 0:00,First Class,VEN05,MP-17470,Home Office,New York,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0,20.0928,0.2,62.00064
192,CA-2015-102281,delivered,8/1/2018 0:00,43322,8/24/2018 0:00,First Class,VEN05,MP-17470,Home Office,New York,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8,0,24.8832,0.2,32.34816
193,CA-2015-102281,delivered,8/1/2018 0:00,43322,8/24/2018 0:00,First Class,VEN01,MP-17470,Home Office,New York,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2,46.9764,0.2,695.25072
194,CA-2015-102281,delivered,8/1/2018 0:00,43322,8/24/2018 0:00,First Class,VEN01,MP-17470,Home Office,New York,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0,6.567,0.2,15.9996
195,CA-2015-131457,delivered,3/4/2018 0:00,43202,3/28/2018 0:00,Standard Class,VEN02,MZ-17515,Corporate,California,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0,6.7116,0.5,11.3526
196,CA-2014-140004,delivered,2/21/2018 0:00,43202,3/27/2018 0:00,Standard Class,VEN05,CB-12025,Consumer,Ohio,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038,0.5,9.3063
197,CA-2014-140004,delivered,2/21/2018 0:00,43202,3/27/2018 0:00,Standard Class,VEN01,CB-12025,Consumer,Ohio,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.5876,0.5,6.6906
198,CA-2017-107720,delivered,10/9/2017 0:00,43031,10/31/2017 0:00,Standard Class,VEN02,VM-21685,Home Office,New Jersey,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,0,12.0276,0.5,51.3486
199,US-2017-124303,invoiced,8/1/2017 0:00,1/0/1900,8/28/2017 0:00,Standard Class,VEN03,FH-14365,Corporate,Pennsylvania,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2,0.7,-2.2586,0.5,7.8069
200,US-2017-124303,invoiced,8/1/2017 0:00,1/0/1900,8/28/2017 0:00,Standard Class,VEN04,FH-14365,Corporate,Pennsylvania,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203,0.5,15.35355
